"FR12030" 1.443889 43.587219 6.5
"FR12042" -0.038889 43.096944 2.9
"FR12045" -0.051944 43.094997 4
"FR12052" 0.062222 43.230278 2.9
"FR12053" 2.23 43.610556 2.4
"FR13007" 6.794 47.510306 8.1
"FR13009" 6.859278 47.640667 15
"FR13014" 6.157611 47.62 3.1
"FR13016" 6.859028 47.63075 -999
"FR14004" 4.031111 49.258608 6.1
"FR14008" 4.63 49.907781 6.8
"FR14010" 4.051111 49.282219 3
"FR14012" 4.020556 49.224167 6.5
"FR14013" 4.034142 49.2477 -999
"FR14022" 4.36 48.962222 3.7
"FR14031" 4.076944 48.301667 4.2
"FR14033" 4.050278 48.295003 4
"FR14042" 4.966111 48.645836 -999
"FR14051" 4.719167 49.745278 6
"FR15013" 5.72865 45.079525 9.2
"FR15017" 5.686964 45.190439 11
"FR15018" 5.58942 45.360176 7.8
"FR15038" 5.753247 45.182972 6.5
"FR15039" 5.703764 45.158364 37
"FR15043" 5.735664 45.162178 9.4
"FR15045" 5.676886 45.057981 9
"FR15046" 5.720053 45.180664 31
"FR15048" 5.882389 45.279908 8.3
"FR16001" 7.710017 48.609756 2.4
"FR16017" 8.1584 48.9193 7.3
"FR16029" 7.781628 48.6103 6.9
"FR16031" 7.315158 48.85695 2.2
"FR16034" 7.745058 48.5903 20
"FR16038" 7.783117 48.5704 9.4
"FR16040" 7.726308 48.575131 33
"FR16054" 7.350708 48.0747 15
"FR16057" 7.347225 47.7576 9.6
"FR16059" 7.538278 47.8203 8.2
"FR16060" 7.5683 47.595 8.1
"FR16066" 7.3088 47.7374 5.8
"FR17001" 6.023611 47.235972 14
"FR17007" 5.415028 47.065639 4.2
"FR17009" 5.496389 47.096722 -999
"FR17014" 5.400897 47.042611 7.3
"FR17016" 5.556806 46.671306 4.3
"FR18008" 3.306583 49.863028 6.3
"FR18019" 2.482167 49.276386 7
"FR18035" 2.239806 49.868889 6.7
"FR18042" 3.284 49.851333 10
"FR18043" 2.474397 49.259553 7.8
"FR18046" 2.517444 49.297919 2.9
"FR18049" 3.223342 49.613108 6
"FR18053" 2.304722 49.901667 7
"FR18089" 2.084292 49.435933 5.9
"FR19002" -1.665861 48.108756 7.3
"FR19007" -1.679167 48.107503 16
"FR19010" -1.690319 48.092681 4
"FR19012" -4.486817 48.386383 6.8
"FR19014" -4.467236 48.399647 13
"FR19015" -4.475106 48.409056 6.3
"FR19021" -3.375656 47.752228 3.7
"FR19031" -2.758197 47.656711 3.4
"FR19032" -3.394808 47.7425 2.9
"FR19061" -2.75 48.516669 3.9
"FR19081" -1.994167 48.654997 0.18
"FR19091" -1.202222 48.347503 0.46
"FR20004" 4.820328 45.755306 6.1
"FR20013" 4.818156 45.720025 36
"FR20017" 4.829794 45.735292 -999
"FR20019" 4.886214 45.758361 6.8
"FR20029" 4.845833 45.66386 25
"FR20031" 4.864483 45.707747 9.6
"FR20037" 4.802536 45.60186 6.1
"FR20045" 4.980547 45.731825 7.7
"FR20046" 4.924919 45.778906 4.4
"FR20047" 4.953958 45.823223 0
"FR20048" 5.072297 45.753528 0
"FR20049" 4.465711 45.961391 0.031
"FR20061" 4.719281 45.986362 5.7
"FR20062" 4.854214 45.757733 5.8
"FR21001" -0.391111 49.192219 4.8
"FR21016" -0.353611 49.175278 7
"FR21019" -0.352778 49.151667 5.6
"FR21021" 0.227222 49.147225 4
"FR21031" 0.110833 48.445553 2.2
"FR21035" -1.626667 49.636389 15
"FR21040" -1.084722 49.116389 3
"FR22009" 6.716886 49.165725 7.2
"FR22011" 6.731664 49.158414 6.8
"FR22014" 6.957444 49.195389 7.7
"FR22017" 7.381747 49.125975 4.2
"FR22019" 6.925833 49.220364 8.3
"FR22022" 7.083539 49.118342 -999
"FR22054" 6.910867 49.187419 7.7
"FR23001" -2.081567 47.324097 2.8
"FR23003" -2.039853 47.322825 2.8
"FR23046" -2.093517 47.313194 1.5
"FR23068" -1.936619 47.247469 2.3
"FR23070" -1.783164 47.283181 3
"FR23075" -2.190764 47.315723 3.6
"FR23078" -0.886111 47.054444 2.2
"FR23107" -1.573333 47.252778 4.6
"FR23110" -2.249858 47.264111 2.6
"FR23120" -0.556053 47.468514 4.9
"FR23123" -0.767692 48.069433 4.2
"FR23124" -0.743681 46.656683 2.2
"FR23140" -1.552828 47.204394 6.9
"FR23150" -0.550067 47.447392 2.2
"FR23152" -1.436831 46.660703 4.5
"FR23153" -2.151625 47.331522 1.7
"FR23174" 0.195981 47.988914 2.8
"FR23177" -0.444044 47.787731 2.6
"FR23181" -2.223056 47.273056 3.4
"FR23182" 0.221422 47.971058 4.2
"FR23188" -1.5375 47.2225 3.4
"FR24003" 7.266114 43.710836 -999
"FR24006" 7.123058 43.581665 14
"FR24007" 7.094725 43.599722 15
"FR24009" 7.007222 43.562497 12
"FR24015" 6.919444 43.656944 -999
"FR24018" 5.785831 43.835275 4.1
"FR24020" 7.157778 43.658337 11
"FR24023" 7.331392 43.793331 9.9
"FR24033" 6.073056 44.555214 5.2
"FR25036" 1.093694 49.442458 3.9
"FR25037" 1.082656 49.441464 16
"FR25039" 1.148319 49.021332 4.6
"FR25043" 1.098825 49.400501 3.7
"FR25048" 1.057778 49.428056 8.5
"FR26001" 5.041389 47.318611 -999
"FR26002" 5.02 47.304164 5.2
"FR26005" 5.066111 47.308056 3.8
"FR26007" 5.046944 47.341389 4.9
"FR26010" 5.002222 47.345553 0.75
"FR26012" 4.098333 47.275 2.1
"FR26014" 5.058333 47.340278 7.5
"FR26016" 3.277222 48.200556 3.1
"FR26017" 3.170833 46.996669 3.8
"FR26019" 3.576389 47.800556 5.2
"FR26035" 4.950578 47.137225 6.7
"FR27002" 4.805147 45.367819 7.4
"FR27003" 4.766528 45.454519 9.5
"FR27004" 4.875408 45.525972 9.4
"FR27005" 4.772867 45.319636 1.6
"FR27007" 5.270872 45.608219 4.9
"FR27008" 4.80482 45.353165 14
"FR28020" 2.6613 50.483925 -999
"FR28022" 2.807369 50.308864 5.3
"FR28028" 2.635692 50.535386 6.3
"FR28131" 2.826889 50.436833 5.2
"FR29421" 4.389781 45.466719 0.052
"FR29423" 4.074656 46.041111 2.8
"FR29424" 4.395422 45.420089 4.1
"FR29426" 4.515 45.475304 3.7
"FR29428" 4.411978 45.4212 18
"FR29429" 4.623939 45.533425 8.6
"FR29439" 4.429667 45.481778 1.4
"FR30016" 6.175111 48.685856 -999
"FR30018" 6.585836 48.024606 5.8
"FR30019" 6.452811 48.172778 9.5
"FR30020" 5.162789 48.775858 13
"FR30021" 6.194922 48.621503 5.9
"FR30023" 6.304828 48.633339 4.2
"FR30026" 6.4839 48.584822 13
"FR30028" 7.011114 48.051117 2.5
"FR30029" 5.937222 48.193611 -999
"FR30030" 6.107672 48.614914 11
"FR30032" 6.965275 48.694725 9
"FR30033" 5.785556 49.065831 10
"FR30034" 6.190431 48.688172 7.3
"FR30036" 6.146119 48.696331 9.8
"FR30037" 6.136022 48.656944 5.5
"FR31001" -0.579444 44.861389 1.1
"FR31002" -0.588056 44.800556 5.4
"FR31003" -0.543889 44.849722 14
"FR31005" -0.579722 44.841389 28
"FR31006" -0.65 44.841389 6.1
"FR31007" -0.514722 44.900278 2.6
"FR31008" -0.939444 44.865556 0.57
"FR31010" -0.528333 45.012222 2.7
"FR31013" -0.391111 43.310833 3.7
"FR31014" -0.322778 43.307778 5.9
"FR31016" -1.488056 43.479721 2.9
"FR31017" -1.527778 43.494167 6.9
"FR31020" -0.616944 43.410556 6.1
"FR31021" -0.536944 43.376111 2.2
"FR31024" -0.609444 43.376944 4.6
"FR31032" 0.623889 44.192222 4.1
"FR31033" 0.727222 45.189722 2.4
"FR31036" -1.038611 43.704722 4
"FR31039" -0.352119 43.311089 6.9
"FR32001" 4.8475 46.782503 9
"FR32002" 4.835 46.821108 2.2
"FR32005" 4.366667 46.666667 2.9
"FR32006" 4.84 46.316108 6.4
"FR32007" 4.4175 46.802225 4.1
"FR32014" 4.853889 46.797222 4.8
"FR33101" 5.928333 45.564722 9.5
"FR33102" 5.918611 45.596667 -999
"FR33111" 6.349722 45.274722 3.3
"FR33114" 6.397014 45.25258 13
"FR33120" 6.87 45.9225 9.8
"FR33121" 6.389722 45.675 -999
"FR33201" 6.118333 45.895278 7.8
"FR33202" 6.135556 45.916944 3.8
"FR33211" 6.240556 46.195833 5.2
"FR33212" 6.214859 46.193692 2.4
"FR33220" 6.713611 45.923611 5
"FR33232" 6.845833 45.907222 21
"FR33260" 6.484722 46.374444 5
"FR33302" 5.820833 46.072222 0
"FR33305" 5.226389 46.211667 3.4
"FR34011" 1.910625 47.902004 5.3
"FR34013" 1.900361 47.905972 14
"FR34014" 1.966347 47.918078 5.6
"FR34018" 2.720155 47.997974 3.3
"FR34024" 0.653322 47.344501 3.9
"FR34025" 0.684139 47.419339 3.7
"FR34028" 0.7046 47.395 9.7
"FR34032" 2.404492 47.08265 3
"FR34034" 2.073769 47.221916 4.8
"FR34042" 1.470575 48.437969 3.5
"FR34046" 1.363889 48.731389 4.1
"FR34051" 1.69382 46.798332 11
"FR34062" 1.333817 47.594606 5
"FR35002" 0.9 45.89 5
"FR35003" 1.26 45.83 7.5
"FR35004" 1.537222 45.158744 4.6
"FR35005" 1.87 46.17 5.5
"FR35006" 1.76 45.26 3.9
"FR35010" 1.216803 45.833333 9.7
"FR35019" 0.823889 45.875831 8.9
"FR36001" 4.876289 44.870244 7.7
"FR36002" 4.89348 44.933502 7.3
"FR36003" 4.889881 44.948922 39
"FR36019" 5.0443 45.0425 6.4
"FR41001" 8.735692 41.924686 9.8
"FR41002" 9.446419 42.697919 7
"FR41003" 8.820278 41.964442 6.2
"FR41004" 9.475978 42.535825 5.7
"FR41007" 8.757586 41.949231 7.9
"FR41017" 9.434644 42.671336 7.4
"FR41020" 9.451769 42.700097 20
"FR41022" 8.7365 41.918172 29
"FR41024" 9.190019 42.2361 1.4
