"FR15043" 5.735664 45.162178 48
"FR15045" 5.676886 45.057981 62
"FR15048" 5.882389 45.279908 56
"FR16017" 8.1584 48.9193 73
"FR16029" 7.781628 48.6103 81
"FR16031" 7.315158 48.85695 90
"FR16041" 7.687817 48.515667 81
"FR16060" 7.5683 47.595 79
"FR16064" 7.332258 48.0647 88
"FR16065" 7.34255 47.7239 88
"FR16066" 7.3088 47.7374 85
"FR16302" 7.130725 48.493794 80
"FR17006" 6.051917 47.297306 83
"FR17009" 5.496389 47.096722 77
"FR17016" 5.556806 46.671306 84
"FR17023" 6.076472 47.234611 91
"FR18008" 3.306583 49.863028 68
"FR18019" 2.482167 49.276386 77
"FR18035" 2.239806 49.868889 64
"FR18036" 2.094444 49.438889 72
"FR18039" 1.610833 50.129447 74
"FR18043" 2.474397 49.259553 72
"FR18045" 2.801139 49.696697 68
"FR18049" 3.223342 49.613108 62
"FR18053" 2.304722 49.901667 66
"FR19010" -1.690319 48.092681 73
"FR19012" -4.486817 48.386383 76
"FR19015" -4.475106 48.409056 73
"FR19021" -3.375656 47.752228 76
"FR19031" -2.758197 47.656711 69
"FR19032" -3.394808 47.7425 72
"FR19033" -2.763889 47.648889 68
"FR19061" -2.75 48.516669 73
"FR19081" -1.994167 48.654997 81
"FR19091" -1.202222 48.347503 78
"FR20004" 4.820328 45.755306 86
"FR20017" 4.829794 45.735292 84
"FR20037" 4.802536 45.60186 87
"FR20045" 4.980547 45.731825 98
"FR20046" 4.924919 45.778906 84
"FR20047" 4.953958 45.823223 81
"FR20048" 5.072297 45.753528 93
"FR20049" 4.465711 45.961391 87
"FR20061" 4.719281 45.986362 81
"FR20062" 4.854214 45.757733 91
"FR21001" -0.391111 49.192219 80
"FR21019" -0.352778 49.151667 83
"FR21021" 0.227222 49.147225 77
"FR21031" 0.110833 48.445553 81
"FR21035" -1.626667 49.636389 59
"FR21040" -1.084722 49.116389 81
"FR21050" -0.458333 48.645 82
"FR22014" 6.957444 49.195389 75
"FR22017" 7.381747 49.125975 80
"FR22019" 6.925833 49.220364 70
"FR22022" 7.083539 49.118342 78
"FR22054" 6.910867 49.187419 74
"FR23078" -0.886111 47.054444 81
"FR23110" -2.249858 47.264111 75
"FR23123" -0.767692 48.069433 82
"FR23124" -0.743681 46.656683 76
"FR23150" -0.550067 47.447392 86
"FR23152" -1.436831 46.660703 80
"FR23157" -1.690269 47.146089 80
"FR23163" 0.151825 47.921917 77
"FR23175" -0.610064 47.430164 83
"FR23177" -0.444044 47.787731 81
"FR23182" 0.221422 47.971058 80
"FR23188" -1.5375 47.2225 83
"FR23230" -2.332067 47.253056 78
"FR24007" 7.094725 43.599722 59
"FR24009" 7.007222 43.562497 62
"FR24011" 7.211944 43.686111 68
"FR24014" 6.98917 44.088333 -999
"FR24015" 6.919444 43.656944 80
"FR24017" 6.003611 44.086386 -999
"FR24018" 5.785831 43.835275 62
"FR24020" 7.157778 43.658337 56
"FR24023" 7.331392 43.793331 -999
"FR24033" 6.073056 44.555214 68
"FR25036" 1.093694 49.442458 80
"FR25039" 1.148319 49.021332 -999
"FR25040" 1.15515 49.406189 79
"FR25043" 1.098825 49.400501 79
"FR25045" 0.957178 49.916364 90
"FR25049" 1.214367 49.304869 73
"FR26002" 5.02 47.304164 88
"FR26005" 5.066111 47.308056 89
"FR26007" 5.046944 47.341389 -999
"FR26010" 5.002222 47.345553 87
"FR26012" 4.098333 47.275 83
"FR26016" 3.277222 48.200556 74
"FR26017" 3.170833 46.996669 79
"FR26019" 3.576389 47.800556 77
"FR27002" 4.805147 45.367819 79
"FR27003" 4.766528 45.454519 89
"FR27004" 4.875408 45.525972 -999
"FR27005" 4.772867 45.319636 91
"FR27007" 5.270872 45.608219 81
"FR28010" 2.9 50.449456 59
"FR28020" 2.6613 50.483925 -999
"FR28022" 2.807369 50.308864 70
"FR28028" 2.635692 50.535386 74
"FR29421" 4.389781 45.466719 85
"FR29423" 4.074656 46.041111 80
"FR29424" 4.395422 45.420089 79
"FR29426" 4.515 45.475304 90
"FR29439" 4.429667 45.481778 88
"FR30018" 6.585836 48.024606 86
"FR30019" 6.452811 48.172778 82
"FR30020" 5.162789 48.775858 74
"FR30021" 6.194922 48.621503 -999
"FR30022" 6.872778 48.071669 84
"FR30028" 7.011114 48.051117 94
"FR30033" 5.785556 49.065831 67
"FR30034" 6.190431 48.688172 81
"FR30037" 6.136022 48.656944 90
"FR31001" -0.579444 44.861389 82
"FR31002" -0.588056 44.800556 75
"FR31007" -0.514722 44.900278 79
"FR31008" -0.939444 44.865556 73
"FR31013" -0.391111 43.310833 82
"FR31014" -0.322778 43.307778 76
"FR31016" -1.488056 43.479721 82
"FR31021" -0.536944 43.376111 68
"FR31027" -1.035278 43.033611 84
"FR31030" -0.576111 44.7225 84
"FR31031" -0.384444 44.913056 79
"FR31032" 0.623889 44.192222 83
