"lon";"lat";"PM10";"PM25";"NO2";"O3"
5.05000019073486;41;13.9974088668823;5.74984455108643;0.603095889091492;55.132568359375
5.19999980926514;41;14.0327930450439;5.74901151657104;0.637325286865234;55.2562141418457
5.34999990463257;41;14.1683521270752;5.78317022323608;0.673801600933075;55.343433380127
5.5;41;14.3611640930176;5.84660387039185;0.708335399627686;55.6440505981445
5.65000009536743;41;14.5208129882812;5.8968620300293;0.73803573846817;56.0959243774414
5.80000019073486;41;14.4644556045532;5.89196586608887;0.785121619701385;56.5568428039551
5.94999980926514;41;14.3344068527222;5.84039831161499;0.817831695079803;57.2715873718262
6.09999990463257;41;14.1669998168945;5.74029636383057;0.863766312599182;58.3152923583984
6.25;41;14.1113882064819;5.62281942367554;0.937815308570862;59.4923057556152
6.40000009536743;41;14.0634860992432;5.46002912521362;1.01481211185455;61.132495880127
6.55000019073486;41;13.9682989120483;5.25826358795166;1.04556286334991;62.9669189453125
6.69999980926514;41;13.65944480896;4.98923254013062;1.03779244422913;65.0019302368164
6.84999990463257;41;13.3183946609497;4.71117162704468;0.98078328371048;67.3851089477539
7;41;12.9447603225708;4.43624877929688;0.921923041343689;69.4755477905273
7.15000009536743;41;12.5598840713501;4.17655658721924;0.866746068000793;71.0751800537109
7.30000019073486;41;12.2762584686279;3.97448086738586;0.774608016014099;72.3006896972656
7.44999980926514;41;12.182391166687;3.8433153629303;0.715665698051453;73.2484893798828
7.59999990463257;41;12.1933221817017;3.76971292495728;0.685425043106079;73.9783935546875
7.75;41;12.2065439224243;3.71176052093506;0.677103996276855;74.44970703125
7.90000009536743;41;12.2030630111694;3.65794038772583;0.68226033449173;74.8096923828125
8.05000019073486;41;12.2240200042725;3.61748337745667;0.681440532207489;75.1913299560547
8.19999980926514;41;12.283148765564;3.58541417121887;0.794978082180023;75.1017837524414
8.35000038146973;41;12.4274501800537;3.58742833137512;0.72936749458313;75.1663818359375
8.5;41;12.4997091293335;3.57570600509644;0.713962495326996;75.1113357543945
8.64999961853027;41;12.2724380493164;3.55049157142639;0.70403128862381;75.4834594726562
8.80000019073486;41;11.74986743927;3.37207007408142;0.696404635906219;76.0313568115234
8.94999980926514;41;10.6656532287598;3.10504555702209;0.9791020154953;72.5768051147461
9.10000038146973;41;10.5923910140991;3.27880311012268;1.05044257640839;71.1842041015625
9.25;41;10.3894004821777;3.16760325431824;1.46519064903259;69.4343948364258
9.39999961853027;41;9.81990051269531;2.82424736022949;1.89745843410492;68.6839141845703
9.55000019073486;41;9.6468334197998;2.40567278862;1.64847981929779;70.6333618164062
9.69999980926514;41;10.9065656661987;2.4132091999054;1.17811000347137;74.9177322387695
9.85000038146973;41;11.0904808044434;2.52897119522095;1.36549282073975;75.3548049926758
10;41;10.9466562271118;2.6228723526001;1.25348544120789;75.6764144897461
-5;41.0999984741211;14.6782808303833;9.16412544250488;1.15550673007965;49.8948249816895
-4.84999990463257;41.0999984741211;14.5525817871094;9.14316463470459;1.22544181346893;49.8327903747559
-4.69999980926514;41.0999984741211;14.483006477356;9.25157070159912;1.30769443511963;49.6897583007812
-4.55000019073486;41.0999984741211;14.1730432510376;9.189866065979;1.26095581054688;49.6173133850098
-4.40000009536743;41.0999984741211;13.9118919372559;9.21708965301514;1.33726990222931;49.4317207336426
-4.25;41.0999984741211;13.6796360015869;9.21051502227783;1.76362943649292;49.0715713500977
-4.09999990463257;41.0999984741211;13.3588428497314;9.11445999145508;1.95009636878967;48.915355682373
-3.95000004768372;41.0999984741211;12.6161003112793;8.66111278533936;1.8757209777832;48.9975891113281
-3.79999995231628;41.0999984741211;11.7099008560181;8.03466415405273;1.91822516918182;48.9343414306641
-3.65000009536743;41.0999984741211;10.3452978134155;7.16649723052979;1.94833815097809;48.7277755737305
-3.5;41.0999984741211;9.51197147369385;6.61868715286255;1.81577908992767;48.855655670166
-3.34999990463257;41.0999984741211;9.21248054504395;6.47697830200195;1.51747572422028;49.1951484680176
-3.20000004768372;41.0999984741211;9.43368721008301;6.6260290145874;1.03289604187012;49.5849342346191
-3.04999995231628;41.0999984741211;10.048828125;7.02701807022095;0.981197535991669;49.5834884643555
-2.90000009536743;41.0999984741211;10.6829471588135;7.45656299591064;0.970001697540283;49.4998626708984
-2.75;41.0999984741211;11.2498979568481;7.74463272094727;0.960265696048737;49.5227127075195
-2.59999990463257;41.0999984741211;11.7478609085083;7.8972339630127;0.906125783920288;49.6337966918945
-2.45000004768372;41.0999984741211;12.0812339782715;7.99978733062744;0.87428617477417;49.8545684814453
-2.29999995231628;41.0999984741211;11.5828742980957;7.7343602180481;0.870544612407684;49.7817230224609
-2.15000009536743;41.0999984741211;11.1498908996582;7.54696846008301;0.947894513607025;49.5013809204102
-2;41.0999984741211;11.1528930664062;7.5588207244873;0.941156208515167;49.5012512207031
-1.85000002384186;41.0999984741211;11.4943008422852;7.75558519363403;0.930428564548492;49.4599723815918
-1.70000004768372;41.0999984741211;12.1763515472412;7.95130062103271;0.98074072599411;49.4794616699219
-1.54999995231628;41.0999984741211;12.2283611297607;7.88559246063232;0.946872532367706;49.6838684082031
-1.39999997615814;41.0999984741211;12.048846244812;7.95743989944458;0.877797544002533;49.9944343566895
-1.25;41.0999984741211;12.6368789672852;7.9538722038269;0.84583705663681;50.1935768127441
-1.10000002384186;41.0999984741211;11.6351547241211;7.70099210739136;0.804679274559021;50.0159606933594
-0.949999988079071;41.0999984741211;11.7747201919556;7.73691987991333;0.759996294975281;50.0993385314941
-0.800000011920929;41.0999984741211;11.9534730911255;7.78137826919556;0.800933122634888;50.1464462280273
-0.649999976158142;41.0999984741211;11.7911710739136;7.75752782821655;0.865430235862732;49.9679527282715
-0.5;41.0999984741211;12.0278482437134;7.85444736480713;0.898683965206146;50.1706237792969
-0.349999994039536;41.0999984741211;12.2677955627441;8.07585144042969;0.948038637638092;50.2815093994141
-0.200000002980232;41.0999984741211;12.2034845352173;7.97062921524048;1.11785078048706;50.3318481445312
-0.0500000007450581;41.0999984741211;11.4832582473755;7.53662252426147;1.2441418170929;50.4726181030273
0.100000001490116;41.0999984741211;10.2281332015991;6.74225521087646;1.37527143955231;50.6030082702637
0.25;41.0999984741211;9.42136859893799;6.25733947753906;1.65303719043732;50.3191604614258
0.400000005960464;41.0999984741211;8.73632049560547;5.84872674942017;2.16013979911804;49.2981147766113
0.550000011920929;41.0999984741211;8.1608190536499;5.47631883621216;2.55302453041077;48.5885467529297
0.699999988079071;41.0999984741211;7.8488073348999;5.12872314453125;2.69489121437073;48.9541015625
0.850000023841858;41.0999984741211;7.50099611282349;4.82330656051636;2.95750880241394;49.4331893920898
1;41.0999984741211;7.1854043006897;4.51376724243164;2.87985706329346;50.214672088623
1.14999997615814;41.0999984741211;7.11118412017822;4.47025060653687;2.36157631874084;52.4301681518555
1.29999995231628;41.0999984741211;6.64868879318237;4.10111618041992;2.21444869041443;55.0667190551758
1.45000004768372;41.0999984741211;6.37938022613525;3.91346192359924;2.11413192749023;56.8412551879883
1.60000002384186;41.0999984741211;6.20914363861084;3.80686688423157;1.92160785198212;58.1126899719238
1.75;41.0999984741211;6.244215965271;3.83333849906921;2.3941707611084;58.5793418884277
1.89999997615814;41.0999984741211;6.33091020584106;3.90376710891724;2.80658173561096;59.106861114502
2.04999995231628;41.0999984741211;6.7794942855835;4.32715320587158;3.1238112449646;59.5773124694824
2.20000004768372;41.0999984741211;7.36563920974731;4.86912488937378;3.70219826698303;59.3729362487793
2.34999990463257;41.0999984741211;7.15418815612793;4.75519800186157;3.28392314910889;60.0521202087402
2.5;41.0999984741211;6.80875587463379;4.30996561050415;2.80922198295593;58.8187942504883
2.65000009536743;41.0999984741211;7.22031688690186;4.10799884796143;2.4874632358551;54.9498825073242
2.79999995231628;41.0999984741211;7.72626543045044;4.07974243164062;1.79480230808258;52.4185676574707
2.95000004768372;41.0999984741211;8.64068603515625;4.27572870254517;1.41289961338043;51.6775169372559
3.09999990463257;41.0999984741211;9.88309478759766;4.6188325881958;1.12875998020172;51.454891204834
3.25;41.0999984741211;11.1413660049438;5.00631380081177;0.82414436340332;51.4042625427246
3.40000009536743;41.0999984741211;12.4582901000977;5.42145681381226;0.646152555942535;51.2730293273926
3.54999995231628;41.0999984741211;13.6326599121094;5.79452419281006;0.614695608615875;51.0967140197754
3.70000004768372;41.0999984741211;14.4452657699585;6.05108118057251;0.578285813331604;51.0344200134277
3.84999990463257;41.0999984741211;14.846040725708;6.16110992431641;0.497124522924423;51.2145690917969
4;41.0999984741211;14.9781017303467;6.16685914993286;0.488088726997375;51.6946334838867
4.15000009536743;41.0999984741211;14.7899694442749;6.04837036132812;0.496862471103668;52.2841873168945
4.30000019073486;41.0999984741211;14.4641771316528;5.92917966842651;0.531669557094574;52.747989654541
4.44999980926514;41.0999984741211;14.2927560806274;5.90396213531494;0.587547540664673;53.1142044067383
4.59999990463257;41.0999984741211;14.2271757125854;5.93286991119385;0.630727350711823;53.6363945007324
4.75;41.0999984741211;13.992115020752;5.83178377151489;0.619654536247253;54.393383026123
4.90000009536743;41.0999984741211;13.7525129318237;5.68903350830078;0.613092303276062;54.8687591552734
5.05000019073486;41.0999984741211;13.6608848571777;5.63449907302856;0.630656778812408;55.1687202453613
5.19999980926514;41.0999984741211;13.6565999984741;5.61260604858398;0.668003916740417;55.3134994506836
5.34999990463257;41.0999984741211;13.7650156021118;5.63802814483643;0.711124360561371;55.4145889282227
5.5;41.0999984741211;13.9328880310059;5.68867254257202;0.753541469573975;55.7395362854004
5.65000009536743;41.0999984741211;14.0937089920044;5.73499965667725;0.790114641189575;56.2314338684082
5.80000019073486;41.0999984741211;14.0707950592041;5.74848604202271;0.83879554271698;56.7418327331543
5.94999980926514;41.0999984741211;13.9832878112793;5.71323251724243;0.86995255947113;57.5378341674805
6.09999990463257;41.0999984741211;13.8817386627197;5.62515926361084;0.91731321811676;58.7318534851074
6.25;41.0999984741211;13.8975801467896;5.52481174468994;0.993883848190308;60.1034240722656
6.40000009536743;41.0999984741211;13.8730125427246;5.36119365692139;1.06076896190643;61.8797340393066
6.55000019073486;41.0999984741211;13.710599899292;5.12911605834961;1.07416391372681;63.8910598754883
6.69999980926514;41.0999984741211;13.2948083877563;4.8242769241333;1.04960763454437;66.1298294067383
6.84999990463257;41.0999984741211;12.9002656936646;4.52709627151489;0.971983671188354;68.3609085083008
7;41.0999984741211;12.4730205535889;4.23108863830566;0.901966094970703;70.1132354736328
7.15000009536743;41.0999984741211;12.0770816802979;3.97584676742554;0.847636044025421;71.3876113891602
7.30000019073486;41.0999984741211;11.7992496490479;3.79918503761292;0.754105031490326;72.3655014038086
7.44999980926514;41.0999984741211;11.7110652923584;3.709153175354;0.704502880573273;73.1291046142578
7.59999990463257;41.0999984741211;11.749566078186;3.68453645706177;0.683725833892822;73.7324676513672
7.75;41.0999984741211;11.8624315261841;3.6862051486969;0.679709911346436;74.1818008422852
7.90000009536743;41.0999984741211;11.903865814209;3.66876220703125;0.681864500045776;74.595344543457
8.05000019073486;41.0999984741211;11.8706750869751;3.63230347633362;0.679165244102478;74.9655303955078
8.19999980926514;41.0999984741211;11.8375310897827;3.6140193939209;0.666219830513;75.47216796875
8.35000038146973;41.0999984741211;11.7756700515747;3.60716843605042;0.734458684921265;74.9529495239258
8.5;41.0999984741211;11.9662628173828;3.64976930618286;0.653810203075409;75.7334442138672
8.64999961853027;41.0999984741211;12.111722946167;3.65610241889954;0.612113952636719;76.2632446289062
8.80000019073486;41.0999984741211;12.2044448852539;3.61355423927307;0.59037458896637;76.6925277709961
8.94999980926514;41.0999984741211;11.6218395233154;3.37723326683044;0.620240986347198;76.2866134643555
9.10000038146973;41.0999984741211;10.8967628479004;3.27077651023865;0.823073983192444;73.8058242797852
9.25;41.0999984741211;9.91963195800781;2.57502269744873;1.37606310844421;70.9804153442383
9.39999961853027;41.0999984741211;9.75942802429199;2.38639855384827;1.51426243782043;71.4792327880859
9.55000019073486;41.0999984741211;9.90536499023438;2.37558364868164;1.12533271312714;73.8469772338867
9.69999980926514;41.0999984741211;10.6014947891235;2.51672458648682;0.989802122116089;76.0138931274414
9.85000038146973;41.0999984741211;10.6527347564697;2.68323135375977;1.21638989448547;75.8932800292969
10;41.0999984741211;10.4550380706787;2.82567882537842;1.17167723178864;75.9072799682617
-5;41.2000007629395;14.7804307937622;9.16841793060303;1.17105376720428;49.6873779296875
-4.84999990463257;41.2000007629395;14.6814756393433;9.14945983886719;1.18780112266541;49.7233467102051
-4.69999980926514;41.2000007629395;14.6294956207275;9.28374576568604;1.18542444705963;49.6515884399414
-4.55000019073486;41.2000007629395;14.3073234558105;9.18949127197266;1.21353530883789;49.5325889587402
-4.40000009536743;41.2000007629395;13.9749660491943;9.12185192108154;1.23172199726105;49.3892593383789
-4.25;41.2000007629395;13.5948858261108;9.02425003051758;1.49328398704529;49.1812133789062
-4.09999990463257;41.2000007629395;13.2724275588989;8.98457527160645;1.63461363315582;49.1501998901367
-3.95000004768372;41.2000007629395;12.7974805831909;8.80773639678955;1.50102412700653;49.2782974243164
-3.79999995231628;41.2000007629395;11.922082901001;8.35433101654053;1.44796299934387;49.419490814209
-3.65000009536743;41.2000007629395;11.0513534545898;7.60439825057983;1.52643227577209;49.448844909668
-3.5;41.2000007629395;9.98541927337646;6.81205081939697;1.47446990013123;49.4739456176758
-3.34999990463257;41.2000007629395;9.36715412139893;6.52501344680786;1.27319943904877;49.6634407043457
-3.20000004768372;41.2000007629395;9.44922256469727;6.63333654403687;0.898947954177856;49.9512825012207
-3.04999995231628;41.2000007629395;9.86638259887695;6.9566593170166;0.890194654464722;49.8914604187012
-2.90000009536743;41.2000007629395;10.5298204421997;7.44452810287476;0.893903434276581;49.8307189941406
-2.75;41.2000007629395;11.1375770568848;7.70702409744263;0.858328461647034;49.9629516601562
-2.59999990463257;41.2000007629395;11.8925676345825;7.93039655685425;0.85500168800354;50.0553131103516
-2.45000004768372;41.2000007629395;12.2761259078979;7.93412208557129;0.861148476600647;50.1020011901855
-2.29999995231628;41.2000007629395;11.7029705047607;7.58599138259888;0.86335700750351;49.8992958068848
-2.15000009536743;41.2000007629395;11.2412719726562;7.49608087539673;0.938052296638489;49.7482757568359
-2;41.2000007629395;11.3717403411865;7.65287971496582;0.910330235958099;49.7480010986328
-1.85000002384186;41.2000007629395;11.5587253570557;7.72185659408569;0.914476454257965;49.6864547729492
-1.70000004768372;41.2000007629395;11.9437503814697;7.9526629447937;0.958783507347107;49.5647659301758
-1.54999995231628;41.2000007629395;11.9666748046875;7.94034433364868;0.952735066413879;49.7840042114258
-1.39999997615814;41.2000007629395;12.1297693252563;8.00083065032959;0.905362248420715;50.0451622009277
-1.25;41.2000007629395;12.2290191650391;7.67145299911499;0.854089438915253;50.0957374572754
-1.10000002384186;41.2000007629395;11.5321941375732;7.66520595550537;0.811317026615143;50.0878486633301
-0.949999988079071;41.2000007629395;12.1290979385376;7.88020849227905;0.801111459732056;50.1636199951172
-0.800000011920929;41.2000007629395;12.1849365234375;7.9257230758667;0.780102372169495;50.2726860046387
-0.649999976158142;41.2000007629395;11.9734687805176;7.75062465667725;0.806970536708832;50.2356605529785
-0.5;41.2000007629395;11.9012298583984;7.73826360702515;0.8518425822258;50.2530746459961
-0.349999994039536;41.2000007629395;11.8134784698486;7.67519283294678;0.923331677913666;50.3814392089844
-0.200000002980232;41.2000007629395;11.1210861206055;7.25448608398438;1.10548043251038;50.3661003112793
-0.0500000007450581;41.2000007629395;10.2713241577148;6.76681756973267;1.20919942855835;50.2301483154297
0.100000001490116;41.2000007629395;9.13884735107422;6.05378103256226;1.35753703117371;50.2881469726562
0.25;41.2000007629395;8.53886127471924;5.70956707000732;1.66453075408936;49.8170051574707
0.400000005960464;41.2000007629395;8.10408210754395;5.47719526290894;2.22165393829346;48.8539772033691
0.550000011920929;41.2000007629395;7.6969575881958;5.17084932327271;2.56025671958923;48.6565017700195
0.699999988079071;41.2000007629395;7.44524335861206;4.86994600296021;2.82701802253723;48.6001129150391
0.850000023841858;41.2000007629395;7.22751903533936;4.64092254638672;3.35275197029114;48.5067481994629
1;41.2000007629395;7.20712900161743;4.61655616760254;3.48143863677979;48.9594192504883
1.14999997615814;41.2000007629395;6.79593801498413;4.39893913269043;3.07106733322144;50.4891204833984
1.29999995231628;41.2000007629395;6.5943431854248;4.20957899093628;3.89763450622559;51.0458297729492
1.45000004768372;41.2000007629395;6.37793445587158;4.11113882064819;4.35650634765625;52.0158538818359
1.60000002384186;41.2000007629395;6.00869750976562;3.85260677337646;3.27947759628296;54.6586418151855
1.75;41.2000007629395;6.12778806686401;3.89259696006775;4.02113962173462;56.4455261230469
1.89999997615814;41.2000007629395;6.17851638793945;3.93480563163757;3.73435044288635;58.4223785400391
2.04999995231628;41.2000007629395;7.160080909729;4.87832021713257;3.93817162513733;59.3211135864258
2.20000004768372;41.2000007629395;8.20625305175781;5.85382604598999;5.2668981552124;58.7292327880859
2.34999990463257;41.2000007629395;7.52563810348511;5.25626564025879;3.90545439720154;59.5130882263184
2.5;41.2000007629395;7.06911325454712;4.55686569213867;3.06781625747681;57.9485282897949
2.65000009536743;41.2000007629395;7.30549287796021;4.20701599121094;2.58620834350586;54.1431465148926
2.79999995231628;41.2000007629395;7.695152759552;4.08868455886841;1.78687191009521;52.0735778808594
2.95000004768372;41.2000007629395;8.68278026580811;4.30275678634644;1.39403343200684;51.4603118896484
3.09999990463257;41.2000007629395;10.0174684524536;4.67354202270508;1.10690069198608;51.275691986084
3.25;41.2000007629395;11.26003074646;5.05679225921631;0.843253016471863;51.2479705810547
3.40000009536743;41.2000007629395;12.5792217254639;5.47194957733154;0.696043193340302;51.1106224060059
3.54999995231628;41.2000007629395;13.7716388702393;5.85278177261353;0.662287354469299;50.921314239502
3.70000004768372;41.2000007629395;14.5659418106079;6.11030960083008;0.620976448059082;50.8434753417969
3.84999990463257;41.2000007629395;14.9259643554688;6.20521211624146;0.51313453912735;51.0069770812988
4;41.2000007629395;15.0188293457031;6.20677947998047;0.502269804477692;51.4653968811035
4.15000009536743;41.2000007629395;14.7657566070557;6.06405687332153;0.511507272720337;52.0619926452637
4.30000019073486;41.2000007629395;14.3688535690308;5.92154836654663;0.549973666667938;52.5387573242188
4.44999980926514;41.2000007629395;14.1402292251587;5.87553787231445;0.613181054592133;52.9060020446777
4.59999990463257;41.2000007629395;14.0329351425171;5.89370822906494;0.665533065795898;53.4402656555176
4.75;41.2000007629395;13.7427711486816;5.76925086975098;0.652532637119293;54.2941627502441
4.90000009536743;41.2000007629395;13.4732112884521;5.61084651947021;0.641314208507538;54.8247833251953
5.05000019073486;41.2000007629395;13.3499622344971;5.53780460357666;0.65804135799408;55.1535758972168
5.19999980926514;41.2000007629395;13.3222618103027;5.51158332824707;0.697834312915802;55.3125305175781
5.34999990463257;41.2000007629395;13.4050140380859;5.52978134155273;0.747924625873566;55.4434700012207
5.5;41.2000007629395;13.5584135055542;5.57144737243652;0.798431277275085;55.7795333862305
5.65000009536743;41.2000007629395;13.7481327056885;5.62608003616333;0.840760350227356;56.2797775268555
5.80000019073486;41.2000007629395;13.7793550491333;5.65411043167114;0.889797151088715;56.8192939758301
5.94999980926514;41.2000007629395;13.7584066390991;5.6416187286377;0.920146465301514;57.6976661682129
6.09999990463257;41.2000007629395;13.7147998809814;5.56644010543823;0.968746662139893;58.9985466003418
6.25;41.2000007629395;13.7657327651978;5.47123956680298;1.05034935474396;60.4613838195801
6.40000009536743;41.2000007629395;13.7013521194458;5.28983640670776;1.10935497283936;62.3156547546387
6.55000019073486;41.2000007629395;13.4421997070312;5.01319599151611;1.10716068744659;64.472526550293
6.69999980926514;41.2000007629395;12.9552822113037;4.67066049575806;1.06393098831177;66.8782272338867
6.84999990463257;41.2000007629395;12.5487279891968;4.36670255661011;0.958451390266418;68.937370300293
7;41.2000007629395;12.1388664245605;4.08834934234619;0.881797015666962;70.3582763671875
7.15000009536743;41.2000007629395;11.7975902557373;3.8829870223999;0.837491989135742;71.3256530761719
7.30000019073486;41.2000007629395;11.544243812561;3.75562787055969;0.746998369693756;72.1051635742188
7.44999980926514;41.2000007629395;11.4587936401367;3.70647406578064;0.704506158828735;72.767707824707
7.59999990463257;41.2000007629395;11.4741792678833;3.70437383651733;0.691064774990082;73.2901382446289
7.75;41.2000007629395;11.5884342193604;3.73034739494324;0.689526081085205;73.7128372192383
7.90000009536743;41.2000007629395;11.7160577774048;3.75181460380554;0.689068377017975;74.1708755493164
8.05000019073486;41.2000007629395;11.7077264785767;3.74295830726624;0.682108938694;74.6265029907227
8.19999980926514;41.2000007629395;11.6309185028076;3.764643907547;0.665453612804413;75.1285705566406
8.35000038146973;41.2000007629395;11.5704288482666;3.82476615905762;0.635035276412964;75.6308212280273
8.5;41.2000007629395;11.5802879333496;3.88365650177002;0.605923891067505;76.121467590332
8.64999961853027;41.2000007629395;11.6744318008423;3.89945387840271;0.576745510101318;76.5797500610352
8.80000019073486;41.2000007629395;11.831488609314;3.84245944023132;0.552749693393707;77.0146789550781
8.94999980926514;41.2000007629395;11.8308048248291;3.67700433731079;0.528502881526947;77.8651580810547
9.10000038146973;41.2000007629395;11.6612138748169;3.16166853904724;0.561655819416046;78.619026184082
9.25;41.2000007629395;10.9527931213379;2.60997104644775;1.06054556369781;74.5544891357422
9.39999961853027;41.2000007629395;10.7237195968628;2.57760667800903;0.809929251670837;76.2932510375977
9.55000019073486;41.2000007629395;10.5046939849854;2.69486474990845;0.686073124408722;77.1965942382812
9.69999980926514;41.2000007629395;10.3520011901855;2.83878350257874;0.814612627029419;76.8762359619141
9.85000038146973;41.2000007629395;10.132604598999;2.92861080169678;1.06658029556274;76.5556869506836
10;41.2000007629395;9.89249420166016;3.06971073150635;1.0861040353775;76.1480484008789
-5;41.2999992370605;14.5329332351685;8.90403461456299;1.26180994510651;49.5271606445312
-4.84999990463257;41.2999992370605;14.6762104034424;9.10266590118408;1.23318672180176;49.5327110290527
-4.69999980926514;41.2999992370605;14.5758457183838;9.13121795654297;1.21219706535339;49.5057907104492
-4.55000019073486;41.2999992370605;14.570990562439;9.24838924407959;1.2099826335907;49.4160079956055
-4.40000009536743;41.2999992370605;14.5078582763672;9.3319787979126;1.19129812717438;49.4860992431641
